backtest,total_trades,average_win,average_loss,average_annual_return,drawdown,expectancy,net_profit,sharpe_ratio,loss_rate,win_rate,profit_loss_ratio,trade_frequency,total_trades_2,average_win_2,average_loss_2,annual_return,net_profit_2,sharpe_ratio_2,loss_rate_2,win_rate_2,profit_loss_ratio_2,trade_frequency_2,compounding_annual_return,alpha,beta,annual_standard_deviation,annual_variance,information_ratio,tracking_error,treynor_ratio,total_fees,probabilistic_sharpe_ratio,estimated_strategy_capacity,lowest_capacity_asset,sortino_ratio,portfolio_turnover,total_orders,start_equity,end_equity
embedded_backtest_5fdea2203e4925721d1655e601e7a6e1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.507,0.163,0,,0,,,,,,,
embedded_backtest_5af38f00ce9e73aa12e14c85b4981312.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_0f6e8526ad07cc6de6f488fe6153033d.html,,,,,9.7,0,,,,,,,1,0,0,,17.751,2.505,0,0,0,,38.355,0,0.996,0.162,0.026,-3.027,0.001,0.408,,77.09,,,,,,,
embedded_backtest_21c398de913ca66ea256fc10665bdd85.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.645,0.163,0,,0,,,,,,,
embedded_backtest_03e3841f968f3d28e6b36adbb765933c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-8.91,0.223,0,,0,,,,,,,
embedded_backtest_7366a4fdaf324ee0d10a358b93782dde.html,,,,,53,-0.26,,,,,,,396,1.01,-1.19,,-48.12,-1.011,60,40,0.85,,-27.59,-0.185,-0.004,0.184,0.034,-1.35,0.279,42.509,,0.005,,,,,,,
embedded_backtest_b9430cf59abe2019f871017bea17d34f.html,,,,,34.8,0,,,,,,,3,160.21,0,,253.162,91.875,0,100,0,,15709.764,115.617,9.828,1.319,1.74,99.455,1.213,12.331,,95.835,,,,,,,
embedded_backtest_1f5f586ad0b58478d7d05f59286dffc4.html,,,,,13.6,3.034,,,,,,,13,0.39,-0.05,,-0.348,497.724,50,50,7.07,,-47.122,151.49,4.083,0.316,0.1,653.376,0.238,38.479,,0,,,,,,,
embedded_backtest_906788d1603b0879b4f990aa175934b9.html,,,,,9.5,0,,,,,,,1,0,0,,16.468,1.991,0,0,0,,35.081,0.334,-0.117,0.148,0.022,-0.139,0.222,-2.523,,71.205,,,,,,,
embedded_backtest_f4a231006a8671687168d1ec88f439a4.html,,,,,70.8,-0.149,,,,,,,47,7.11,-14.04,,-51.265,-0.545,43,57,0.51,,-51.169,-0.285,-0.214,0.598,0.358,-0.745,0.697,1.522,,3.066,,,,,,,
embedded_backtest_567f533c66a642322cb740032c0a0614.html,,,,,82.4,5.511,,,,,,,35,82.56,-13.95,,336080.175,6210465.379,6,94,5.92,,4994726.341,25959543.25,-1.629,4.18,17.472,6108229.276,4.25,-15936514.701,,99.99,,,,,,,
embedded_backtest_13039159477e95e417ce5376ec980242.html,,,,,0,0.139,,,,,,,6,0.02,-0.03,,0.013,0.192,33,67,0.71,,0.006,0,0,0,0,-0.572,0.227,7.739,,8.47,,,,,,,
embedded_backtest_cfb38f871ed27e0864945ff5cbf1a8d1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-6.106,0.107,0,,0,,,,,,,
embedded_backtest_6dbfc215503aea88d3d95250a4f614b4.html,,,,,12.7,1.184,,,,,,,188,0.57,-0.27,,34.914,0.351,29,71,2.06,,3.038,0.028,0.003,0.079,0.006,-0.589,0.155,10.681,,0.039,,,,,,,
embedded_backtest_a6689fd03f2bf66a7202796fb25118e5.html,,,,,17.7,-0.513,,,,,,,59,2.3,-0.91,,-7.837,-0.239,86,14,2.53,,-2.682,-0.017,-0.011,0.078,0.006,-0.687,0.221,1.638,,0.825,,,,,,,
embedded_backtest_02e3ecfe46e7aa4f63c9b565a4e00501.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.718,0.335,0,,0,,,,,,,
embedded_backtest_ab0d174809f91b513939d8bae3f9c66c.html,,,,,78.2,0.06,,,,,,,458,9.44,-4.9,,-44.937,0.426,64,36,1.92,,-43.499,0.555,4.701,2.049,4.199,0.395,2.037,0.186,,18.2,,,,,,,
embedded_backtest_104eb801a1d62e63e956fdda5bb22c9b.html,,,,,3.3,3.695,,,,,,,8,6.14,-0.73,,10.794,2.966,50,50,8.39,,32.757,0.217,0.393,0.114,0.013,0.221,0.141,0.857,,83.213,,,,,,,
embedded_backtest_a94da55b27df2b40d7e5d5cfc05b7692.html,,,,,45.6,0.083,,,,,,,2092,0.17,-0.21,,25.684,0.383,40,60,0.8,,7.799,0.127,-0.177,0.269,0.072,-0.092,0.36,-0.583,,11.275,,,,,,,
embedded_backtest_d10ffe6fc2dad0c85d07994bfd725213.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.701,0.217,0,,0,,,,,,,
embedded_backtest_e7ee5dd7a7131c28cf4d8bbcabe387c6.html,,,,,56.7,-0.215,,,,,,,3219,0.07,-0.11,,-25.759,-0.385,51,49,0.6,,-25.639,0.08,-1.111,0.398,0.158,-0.538,0.675,0.138,,6.629,,,,,,,
embedded_backtest_ebd2aca48585a05a3095ab7a686e5e8d.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-4.084,0.131,0,,0,,,,,,,
embedded_backtest_82894c3a93ae65d5d3dc1429fc25a7eb.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.495,0.196,0,,0,,,,,,,
embedded_backtest_ea20fffeca8a23885e53a2cb08bdc2fc.html,,,,,58.4,-0.018,,,,,,,8781,0.24,-0.77,,-48.563,-0.482,26,74,0.32,,-5.83,-0.043,-0.007,0.09,0.008,-0.935,0.181,5.814,,0,,,,,,,
embedded_backtest_39b338d5a84291809a7eb280707a27c9.html,,,,,0.1,0,,,,,,,7,0.39,0,,1.525,12.871,0,100,0,,67.866,0.415,-0.046,0.024,0.001,-20.68,0.096,-6.639,,100,,,,,,,
embedded_backtest_22c3e73d876ef68b7372f24ee146d076.html,,,,,38.4,0,,,,,,,102,0,0,,-20.366,-0.842,0,0,0,,-20.366,-0.141,-0.097,0.186,0.035,-1.127,0.285,1.625,,1.649,,,,,,,
embedded_backtest_d2053bca6e911c9387ea3ee7b94479af.html,,,,,1.9,0,,,,,,,65,0.01,0,,-0.582,-0.566,0,100,0,,-0.992,-0.01,0.005,0.014,0,-2.165,0.169,-1.605,,9.123,,,,,,,
embedded_backtest_47a87ee44f677743419195c82449a6af.html,,,,,33.6,0,,,,,,,90,0,0,,-15.343,-0.781,0,0,0,,-15.343,-0.107,-0.07,0.152,0.023,-1.088,0.259,1.701,,2.1,,,,,,,
embedded_backtest_611ff6feb28d95d54e07e835bc70b0fd.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-3.415,0.086,0,,0,,,,,,,
embedded_backtest_069b27118902feba08361355f5fc1c50.html,,,,,23.7,-1,,,,,,,7,0,-0.31,,-1.226,0.026,100,0,0,,-0.133,0.002,-0.001,0.081,0.007,-0.72,0.158,-1.546,,0.053,,,,,,,
embedded_backtest_43c04ca3c039d37710ab3850b8364e15.html,,,,,32.4,0.312,,,,,,,15541,0.15,-0.14,,3136.429,0.857,36,64,1.06,,17.984,0,0,0.202,0.041,0.857,0.202,0,,15.099,,,,,,,
embedded_backtest_b944fbcaa00dc5077115a18e769490cb.html,,,,,44.7,0.033,,,,,,,2188,0.07,-0.09,,5.461,0.314,40,60,0.72,,5.062,0.164,-0.21,0.381,0.145,-0.172,0.518,-0.571,,21.114,,,,,,,
embedded_backtest_ff3a691fdd470eb9b63874253003f724.html,,,,,11.1,0.185,,,,,,,15,4.35,-1.16,,8.18,0.773,75,25,3.74,,7.616,0.058,0.094,0.107,0.011,-0.561,0.312,0.875,,39.725,,,,,,,
embedded_backtest_fcb6437df4ef80192375669df852c5a4.html,,,,,39.1,1.058,,,,,,,131,8.39,-4.37,,387.428,0.761,30,70,1.92,,19.231,0.205,-0.1,0.256,0.065,0.304,0.296,-1.94,,16.194,,,,,,,
embedded_backtest_9fabd5d8002994d3576cc0a7174f52d4.html,,,,,3,0,,,,,,,300,0,0,,-1.646,-3.066,0,0,0,,-50.284,-0.064,0.878,0.162,0.026,-0.121,0.031,-0.564,,17.024,,,,,,,
embedded_backtest_1ad7d2fa29af1ec40c4d437d1cdfc70a.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.831,0.232,0,,0,,,,,,,
embedded_backtest_772af7ac3773e4dab0f664f213751aa1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-29.475,0.04,0,,0,,,,,,,
embedded_backtest_4c7395333213c82c5b745a954485af88.html,,,,,0,0,,,,,,,0,0,0,,0.129,34.488,0,0,0,,0.255,0.002,0,0,0,-2.136,0.151,-252.891,,100,,,,,,,
embedded_backtest_c31010f7ecccd51eb864ea88fe39a3c9.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.965,0.13,0,,0,,,,,,,
embedded_backtest_f26a2849fb0413ebf359585418674e17.html,,,,,44.9,-0.185,,,,,,,21,4.95,-13.79,,-28.691,-0.241,40,60,0.36,,-15.026,-0.066,-0.146,0.286,0.082,-0.304,0.292,0.471,,1.475,,,,,,,
embedded_backtest_8fb6e94d60f42b711c6449f4af6587af.html,,,,,21,0.127,,,,,,,38,6.61,-2.57,,2.315,0.069,68,32,2.57,,0.229,0.006,0.009,0.1,0.01,-0.678,0.166,0.756,,0.057,,,,,,,
embedded_backtest_7544090e7b079d598ea8d492be6b8c0a.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.864,0.17,0,,0,,,,,,,
embedded_backtest_e4ccbd5912469806b44a8fcac28105b1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_3b4b47f7859c259defcb621b3c0405e7.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.097,0.217,0,,0,,,,,,,
embedded_backtest_b8c6413d2a2c30a1d03f543ec4c364a3.html,,,,,13.7,0.008,,,,,,,9112,0.01,-0.04,,2.225,0.24,13,87,0.15,,2.028,-0.045,0.289,0.111,0.012,-0.932,0.237,0.092,,21.598,,,,,,,
embedded_backtest_c0386922c28878e8681c7d4927f3c902.html,,,,,4.5,0.199,,,,,,,2107,0.04,-0.02,,7.5,2.88,54,46,1.63,,53.076,0.085,0.487,0.177,0.031,-2.012,0.18,1.045,,71.035,,,,,,,
embedded_backtest_b3b32e2a96c1dc5f4d95d781d3ad91a9.html,,,,,0.4,0,,,,,,,1,0,0,,0.06,1.933,0,0,0,,3.177,0,0,0.016,0,1.933,0.016,0,,54.217,,,,,,,
embedded_backtest_e442ea120e45b82cdd607a82e4af7cfb.html,,,,,0.3,0.436,,,,,,,14,0.3,-0.13,,0.394,0.295,57,43,2.35,,0.065,0.001,0,0.002,0,-0.709,0.165,-2.625,,2.741,,,,,,,
embedded_backtest_6d856067e72dddddea13fd74f9cd6b34.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-103.054,0.069,0,,0,,,,,,,
embedded_backtest_b5f25eb6d1c5d1d643f407a6cb98e887.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.412,0.146,0,,0,,,,,,,
embedded_backtest_afc9d93694cea28c6c63d498e222285c.html,,,,,35.5,0.222,,,,,,,3524,1.15,-0.95,,3356.721,1.074,45,55,1.21,,17.374,0.114,0.513,0.142,0.02,0.549,0.139,0.297,,49.997,,,,,,,
embedded_backtest_1387fc0e39926d8a3cc85216cfd94685.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.683,0.159,0,,0,,,,,,,
embedded_backtest_fce93ca0d16dd57493b8271af263c4d6.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_9d2518712f586c0cc60249aeb6755f61.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-18.266,0.4,0,,0,,,,,,,
embedded_backtest_e66be7cd787390a402d395701de341b3.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.773,0.139,0,,0,,,,,,,
embedded_backtest_5d6fda84c40b76841782abfb20d995f6.html,,,,,0,0,,,,,,,8,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_0b0478d56880ba4d79e3da33ab0d8963.html,,,,,37.8,1.206,,,,,,,234,5.18,-2.15,,2419.574,0.969,35,65,2.41,,18.995,0.129,0.731,0.229,0.053,0.503,0.189,0.304,,29.722,,,,,,,
embedded_backtest_65d91b6ffc78fe0c1ed04391c9adc4cb.html,,,,,0.3,0,,,,,,,10,0,0,,0.555,7.295,0,0,0,,11.223,0.113,0.262,0.017,0,2.123,0.04,0.47,,97.248,,,,,,,
embedded_backtest_e6209259757b03e35de9853caea86f83.html,,,,,9.7,0,,,,,,,1,0,0,,16.805,2.455,0,0,0,,35.929,0,0.996,0.169,0.029,-2.935,0.001,0.417,,76.085,,,,,,,
embedded_backtest_8fcadc5736f52598ba1ee079dc70175f.html,,,,,15.9,0.954,,,,,,,259,3.21,-1.57,,558.385,2.218,36,64,2.04,,36.096,0.307,-0.047,0.136,0.018,0.806,0.22,-6.356,,99.489,,,,,,,
embedded_backtest_7e3309693a4e633b3568e5a5e93bbc83.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_7dc6859a2b918f437f11adf6ba81681c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-12.965,0.137,0,,0,,,,,,,
embedded_backtest_dd4485d1a90dfea9256b5c1110ccb35c.html,,,,,9.4,0.447,,,,,,,89,0.58,-0.78,,24.715,2.924,17,83,0.74,,38.972,0.327,-0.054,0.11,0.012,1.227,0.176,-5.934,,91.63,,,,,,,
embedded_backtest_a522e909c4cac01a6cb4d6237207131f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.149,0.154,0,,0,,,,,,,
embedded_backtest_e9e47fdb673bcb757ddc1faef4a0ce5a.html,,,,,2.6,-0.351,,,,,,,45,0.22,-0.25,,-2.27,-6.118,65,35,0.87,,-42.809,-0.378,0.015,0.062,0.004,-0.655,0.183,-26.047,,0,,,,,,,
embedded_backtest_00ecfd9e9382eafb66205826b5dd46c0.html,,,,,0.1,3.353,,,,,,,52,0,0,,0.09,0.87,24,76,4.71,,0.096,0.001,0,0.001,0,-2.148,0.101,-4.174,,44.551,,,,,,,
embedded_backtest_186f1356a679083a1ab9e30ee501c423.html,,,,,22.7,0.009,,,,,,,89,2.66,-3.43,,-2.781,0.099,43,57,0.78,,-2.551,-0.063,0.509,0.328,0.108,-0.476,0.326,0.064,,14.686,,,,,,,
embedded_backtest_4af95555f32b57a605d815030dcff638.html,,,,,7.8,-0.874,,,,,,,150,0.27,-0.12,,-7.821,-7.579,96,4,2.14,,-91.601,-3.2,0.608,0.122,0.015,-49.569,0.094,-1.516,,0,,,,,,,
embedded_backtest_f735e9da0055f030693da57d8ace31bb.html,,,,,88.5,0.004,,,,,,,91000,0.28,-0.26,,-38.704,0.075,52,48,1.1,,-2.29,0.007,0.157,0.245,0.06,-0.185,0.286,0.118,,0,,,,,,,
embedded_backtest_f725c89eab3b00ff5ef039ad934870e5.html,,,,,27.1,-0.724,,,,,,,23,2.23,-1.27,,-26.333,-1.361,90,10,1.76,,-26.274,-0.186,-0.123,0.154,0.024,-1.095,0.369,1.707,,0.239,,,,,,,
embedded_backtest_6dc98e021eb5517a3caff014f165583c.html,,,,,7.2,-0.121,,,,,,,103,0.78,-0.48,,0.005,0.052,67,33,1.64,,0.01,0.042,0.31,0.103,0.011,0.835,0.149,0.017,,25.138,,,,,,,
embedded_backtest_d451a6fdbecb357d50081e776a2a6ac6.html,,,,,35.7,0,,,,,,,10,0,0,,3.66,0.728,0,0,0,,24.904,1.298,2.637,0.562,0.315,1.736,0.43,0.155,,43.388,,,,,,,
embedded_backtest_a53f909a0018d877df770afa5a2d62fc.html,,,,,5.4,0.182,,,,,,,111,0.29,-0.2,,4.674,0.408,52,48,1.44,,2.276,0.005,0.132,0.04,0.002,-0.525,0.134,0.125,,15.423,,,,,,,
embedded_backtest_1988b6938e94b66934f2aa35758b1e38.html,,,,,5.4,1.116,,,,,,,2354,0.09,-0.01,,13.24,2.654,87,13,15.38,,45.513,0.038,0.821,0.115,0.013,-0.195,0.102,0.37,,81.757,,,,,,,
embedded_backtest_58c6cfe6bb9a74601f7d8f5f25b5a1bb.html,,,,,19.2,0,,,,,,,1,0,0,,137.442,11.62,0,0,0,,549.408,6.672,1.438,0.612,0.375,12.098,0.563,4.951,,95.251,,,,,,,
embedded_backtest_f589afd3bf93a3812a50faada2ab6059.html,,,,,14.6,17.917,,,,,,,113,0.03,0,,20.328,13.822,3,97,18.42,,962.29,3.535,2.606,0.457,0.208,13,0.403,2.422,,86.004,,,,,,,
embedded_backtest_087f5a24616a121ed2fddeec0bfa2d18.html,,,,,17.4,-0.116,,,,,,,5309,0.04,-0.02,,-6.322,-0.261,68,32,1.72,,-6.868,-0.041,-0.077,0.167,0.028,-0.261,0.282,0.568,,9.067,,,,,,,
embedded_backtest_82f8639660abdd6425be01c6e51d5968.html,,,,,23.2,0.851,,,,,,,123,5.06,-2.89,,484.594,1.02,33,67,1.75,,17.314,0.147,0.053,0.15,0.023,0.104,0.211,2.881,,42.735,,,,,,,
embedded_backtest_6c21a6dec0aaf6eafc64f2f4dda9e9fa.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_80e1c4ef4186e68f478ac0c8194bdff5.html,,,,,0.5,-0.398,,,,,,,420,0,0,,-0.391,-1.09,65,35,0.71,,-0.13,-0.001,0,0.001,0,-0.709,0.118,-8.203,,0,,,,,,,
embedded_backtest_c188fc249bfb818ce7d11671af22432a.html,,,,,3.1,0.074,,,,,,,1528,0.14,-0.07,,3.681,3.094,65,35,2.03,,32.671,0.002,0.703,0.118,0.014,-2.223,0.068,0.517,,70.946,,,,,,,
embedded_backtest_32a1b124b69a16e338e1202733f7aa31.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-3.752,0.133,0,,0,,,,,,,
embedded_backtest_6e72a0edfc25009396047ccd62065db5.html,,,,,3.9,0,,,,,,,3,0,0,,-3.862,-2.29,0,0,0,,-97.25,3.618,44.596,0.433,0.188,-2.099,0.424,-0.022,,0,,,,,,,
embedded_backtest_202bd5019619769739eec62cb1a2ef6f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.746,0.228,0,,0,,,,,,,
embedded_backtest_dcc9b34b7090431f005fa90d26abb932.html,,,,,24.9,0,,,,,,,1,0,0,,-7.433,-0.454,0,0,0,,-14.232,-0.161,0.624,0.189,0.036,-1.129,0.182,-0.137,,10.451,,,,,,,
embedded_backtest_8ec86890b3d33db88159c6391d5df57e.html,,,,,4.1,0.032,,,,,,,303,0.15,-0.14,,1.522,0.657,51,49,1.09,,6.705,0.063,-0.006,0.09,0.008,-3.592,0.135,-9.518,,42.61,,,,,,,
embedded_backtest_022362ce073714dcad81d2d8b803b8d3.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.751,0.334,0,,0,,,,,,,
embedded_backtest_2cbda3505a9dbb3fd1cd0b5690f35e91.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_a26931fcf3814e402fb2d908e2515ebf.html,,,,,32.6,0.407,,,,,,,701,0.4,-0.71,,457.065,0.998,10,90,0.57,,15.26,0.137,-0.035,0.135,0.018,0.201,0.224,-3.818,,40.392,,,,,,,
embedded_backtest_214c5c8a56985599473ae54ca6fa2bf0.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-8.94,0.342,0,,0,,,,,,,
embedded_backtest_ad553ee3018fa48c5a0395a33ba8b2dd.html,,,,,32.5,5.004,,,,,,,23,35.9,-4.95,,706.851,2.418,27,73,7.26,,135.133,0.477,0.417,0.39,0.152,-0.383,0.459,2.262,,92.199,,,,,,,
embedded_backtest_8a7a2f03e0b552638d9f374c1b1a148c.html,,,,,11.2,-0.086,,,,,,,16,0.03,-0.06,,-8.37,-1.217,38,62,0.46,,-12.353,-0.103,-0.028,0.082,0.007,0.106,0.211,3.58,,2.211,,,,,,,
embedded_backtest_7238ba0b922c9c969b61652f6cc143d1.html,,,,,24.3,-0.023,,,,,,,442,1.07,-1.12,,-7.699,-0.223,50,50,0.96,,-7.936,-0.043,0.042,0.18,0.032,-0.456,0.218,-0.959,,7.31,,,,,,,
embedded_backtest_c5515c78cbc8e69177825e1789829114.html,,,,,19.1,-0.003,,,,,,,444,0.37,-0.41,,14.833,0.971,47,53,0.89,,34.122,-0.225,1.963,0.249,0.062,0.022,0.189,0.123,,45.747,,,,,,,
embedded_backtest_ed89dff4c3df46cebe0fba12654f867e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.806,0.318,0,,0,,,,,,,
embedded_backtest_bec2a8fdd8c0e36c0152a61e8e759443.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-8.056,0.066,0,,0,,,,,,,
embedded_backtest_4e68578816427d40399f34363177506e.html,,,,,29.9,0.696,,,,,,,6549,0.03,-0.03,,16.194,0.145,18,82,1.08,,1.152,-0.03,0.45,0.102,0.01,-0.723,0.118,0.033,,0.032,,,,,,,
embedded_backtest_1ef0b582662297d5e7d4da898ee480ca.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.074,0.039,0,,0,,,,,,,
embedded_backtest_c8d6bc75374227dcd388b6ec9a248b95.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.574,0.174,0,,0,,,,,,,
embedded_backtest_57bd102a8c4c7e767311e42a3e27c89e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,6.757,0.07,0,,0,,,,,,,
embedded_backtest_92a42eaa9cee766983c364ce521bfb7e.html,,,,,17.8,-0.048,,,,,,,1755,0.35,-0.15,,-7.004,-0.344,72,28,2.38,,-6.973,0,0,0.166,0.027,-0.344,0.166,0,,8.9,,,,,,,
embedded_backtest_742846f259bbfe91cc5ef1560626edc3.html,,,,,0,0,,,,,,,1,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_1e107bd79515538b544f89cbf1508d33.html,,,,,46.6,0.134,,,,,,,2540,0.1,-0.17,,311.341,0.836,29,71,0.6,,24.53,0.077,1.449,0.304,0.093,0.646,0.204,0.176,,24.017,,,,,,,
embedded_backtest_35d32fa2f852ee429f2ef66b577175ee.html,,,,,2.5,0.198,,,,,,,308,0.16,-0.12,,4.487,1.762,49,51,1.33,,20.754,-0.13,0.62,0.082,0.007,-4.357,0.069,0.233,,63.786,,,,,,,
embedded_backtest_b9e5a07d69fa041ef0a335797891c3b2.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0.307,0.15,0,,0,,,,,,,
embedded_backtest_2c418a218b146536ce0c1e65c8df78a2.html,,,,,36.3,0.669,,,,,,,573,2.58,-1.5,,6139.727,0.982,39,61,1.72,,37.101,0,0,0.389,0.151,0.982,0.389,0,,18.616,,,,,,,
embedded_backtest_6ed65af57c814783096c28f1bd4198c1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-3.332,0.105,0,,0,,,,,,,
embedded_backtest_1bb355b4b66a336ec0b564dc97aa5740.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.392,0.157,0,,0,,,,,,,
embedded_backtest_f7fbc2c2ffff56bd7c2a3ad36f0987f1.html,,,,,6.2,-0.021,,,,,,,3302,0.07,-0.06,,-1.413,-0.049,54,46,1.15,,-0.279,-0.001,-0.008,0.035,0.001,-0.796,0.176,0.204,,0.456,,,,,,,
embedded_backtest_ae0a61624d27b3de17fff3e8b171d007.html,,,,,39,122.431,,,,,,,7,28.06,-0.15,,63.356,0.895,33,67,184.15,,27.811,0.28,0.009,0.314,0.099,0.512,0.342,29.799,,35.978,,,,,,,
embedded_backtest_9345dc4cabcab8b625cc48562441e92d.html,,,,,0,0,,,,,,,2,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
embedded_backtest_b8b06016cbdbee3c104cfa9455f83863.html,,,,,5.9,-0.139,,,,,,,27,1.23,-1.7,,-1.803,-2.047,50,50,0.72,,-46.339,-0.274,0.423,0.208,0.043,-0.262,0.261,-1.006,,26.797,,,,,,,
embedded_backtest_14eed6d18d1f0fb6ec982add5cf354fd.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.923,0.186,0,,0,,,,,,,
embedded_backtest_72473ab0bb7ec9676d4eb3bb6092f906.html,,,,,4.1,0,,,,,,,6,1.37,0,,-1.043,-0.506,0,100,0,,-6.493,-0.057,0.058,0.101,0.01,-0.967,0.166,-0.877,,24.894,,,,,,,
embedded_backtest_e89e87209b617573c1fe50874b9bb160.html,,,,,22,1.18,,,,,,,5799,0.06,-0.04,,341.162,1.052,15,85,1.57,,11.932,0.106,-0.033,0.097,0.009,0.02,0.216,-3.152,,50.325,,,,,,,
embedded_backtest_87b333b3e1195c538ebdce990bcd9e2f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.73,0.575,0,,0,,,,,,,
embedded_backtest_4d9588cd4bfdb3d956c6c6e7f92aee34.html,,,,,6.5,-0.834,,,,,,,72,0.44,-0.22,,-6.495,-2.562,94,6,1.98,,-5.63,-0.048,0.008,0.018,0,-0.829,0.285,-6.06,,0,,,,,,,
embedded_backtest_09d2fe768aafde0b378d3793c350550c.html,,,,,5,-1,,,,,,,17,0,-0.11,,10.137,1.369,100,0,0,,9.975,0.103,0.001,0.076,0.006,-0.413,0.343,102.265,,63.256,,,,,,,
embedded_backtest_49343de536c481dfd52927fd00f194c6.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.308,0.159,0,,0,,,,,,,
embedded_backtest_7116b37d4a548756b3a366bbed04d7a2.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-1.187,0.178,0,,0,,,,,,,
embedded_backtest_bcddae8e8a5fa18d67443570b2b3e72f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.725,0.315,0,,0,,,,,,,
embedded_backtest_213d19b2719a4f91b0d4fa190efc6048.html,,,,,0,-1,,,,,,,2,0,0,,0,-0.868,100,0,0,,0,0,0,0,0,-1.041,0.159,0.241,,7.416,,,,,,,
embedded_backtest_c95c100b7e3758da9128d904d74e0029.html,,,,,0,0,,,,,,,2,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,,,,
